run_id,timestamp,bag_id,event,component,flight_id,dest,true_dest,weight,entry_line,is_early,requires_mcs,expected_branch,chosen_branch,queue_length,busy,throughput,transit_time,attack_flag,scenario
fdi_run05,0.41133148143029613,BAG000001,checkin,CHECKIN1,FL512,D,D,17.4,1,0,0,,,,,,,,fdi
fdi_run05,0.41133148143029613,BAG000001,conveyor_enter,CONV_CI1,,,,,,,,,,,,,,,fdi
fdi_run05,1.0,,telemetry,CONV_CI1,,,,,,,,,,0,1,,,,fdi
fdi_run05,1.0,,telemetry,CONV_CI2,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_X1,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_X2,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_TO_STORAGE,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_STORAGE_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_TO_MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_MCS_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_MAIN_D1,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_MAIN_D2,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_MAIN_D3,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_TO_A,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_TO_B,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_TO_C,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,CONV_TO_D,,,,,,,,,,0,0,,,,fdi
fdi_run05,1.0,,telemetry,MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_CI1,,,,,,,,,,0,1,,,,fdi
fdi_run05,2.0,,telemetry,CONV_CI2,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_X1,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_X2,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_TO_STORAGE,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_STORAGE_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_TO_MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_MCS_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_MAIN_D1,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_MAIN_D2,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_MAIN_D3,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_TO_A,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_TO_B,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_TO_C,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,CONV_TO_D,,,,,,,,,,0,0,,,,fdi
fdi_run05,2.0,,telemetry,MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_CI1,,,,,,,,,,0,1,,,,fdi
fdi_run05,3.0,,telemetry,CONV_CI2,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_X1,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_X2,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_TO_STORAGE,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_STORAGE_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_TO_MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_MCS_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_MAIN_D1,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_MAIN_D2,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_MAIN_D3,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_TO_A,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_TO_B,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_TO_C,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,CONV_TO_D,,,,,,,,,,0,0,,,,fdi
fdi_run05,3.0,,telemetry,MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_CI1,,,,,,,,,,0,1,,,,fdi
fdi_run05,4.0,,telemetry,CONV_CI2,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_X1,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_X2,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_TO_STORAGE,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_STORAGE_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_TO_MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_MCS_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_MAIN_D1,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_MAIN_D2,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_MAIN_D3,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_TO_A,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_TO_B,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_TO_C,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,CONV_TO_D,,,,,,,,,,0,0,,,,fdi
fdi_run05,4.0,,telemetry,MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_CI1,,,,,,,,,,0,1,,,,fdi
fdi_run05,5.0,,telemetry,CONV_CI2,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_X1,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_X2,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_TO_STORAGE,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_STORAGE_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_TO_MCS,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_MCS_TO_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_MAIN,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_MAIN_D1,,,,,,,,,,0,0,,,,fdi
fdi_run05,5.0,,telemetry,CONV_MAIN_D2,,,,,,,,,,0,0,,,,fdi
